id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
1246,bbc.com,clickbait,https://bbc.com/article/1245,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.665597,2026-04-14T16:00:35.665598,2026-04-14T16:00:35.665599,Coverage of current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,bbc.com
1247,snopes.com,fake,https://snopes.com/article/1246,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.665625,2026-04-14T16:00:35.665626,2026-04-14T16:00:35.665627,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,snopes.com
1248,foxnews.com,reliable,https://foxnews.com/article/1247,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.665659,2026-04-14T16:00:35.665660,2026-04-14T16:00:35.665660,Scientific paper in Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,foxnews.com
1249,theguardian.com,conspiracy,https://theguardian.com/article/1248,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.665692,2026-04-14T16:00:35.665693,2026-04-14T16:00:35.665693,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,theguardian.com
1250,breitbart.com,unreliable,https://breitbart.com/article/1249,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.665726,2026-04-14T16:00:35.665727,2026-04-14T16:00:35.665728,Coverage of recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,breitbart.com
1251,bbc.com,clickbait,https://bbc.com/article/1250,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.665760,2026-04-14T16:00:35.665761,2026-04-14T16:00:35.665761,Coverage of ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,bbc.com
1252,bbc.com,clickbait,https://bbc.com/article/1251,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.665792,2026-04-14T16:00:35.665793,2026-04-14T16:00:35.665794,News report on recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,bbc.com
1253,infowars.com,hate,https://infowars.com/article/1252,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.665825,2026-04-14T16:00:35.665826,2026-04-14T16:00:35.665827,News report on ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,infowars.com
1254,theguardian.com,bias,https://theguardian.com/article/1253,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.665858,2026-04-14T16:00:35.665859,2026-04-14T16:00:35.665860,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,theguardian.com
1255,infowars.com,clickbait,https://infowars.com/article/1254,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.665891,2026-04-14T16:00:35.665892,2026-04-14T16:00:35.665892,Coverage of ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,infowars.com
1256,cnn.com,political,https://cnn.com/article/1255,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.665922,2026-04-14T16:00:35.665923,2026-04-14T16:00:35.665924,Update about ongoing situation,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,cnn.com
1257,infowars.com,fake,https://infowars.com/article/1256,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.665951,2026-04-14T16:00:35.665951,2026-04-14T16:00:35.665952,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,infowars.com
1258,infowars.com,reliable,https://infowars.com/article/1257,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.665983,2026-04-14T16:00:35.665984,2026-04-14T16:00:35.665985,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,infowars.com
1259,infowars.com,rumor,https://infowars.com/article/1258,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.666016,2026-04-14T16:00:35.666017,2026-04-14T16:00:35.666018,Update about ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
1260,express.co.uk,political,https://express.co.uk/article/1259,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.666050,2026-04-14T16:00:35.666051,2026-04-14T16:00:35.666051,Update about recent developments,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,express.co.uk
1261,infowars.com,fake,https://infowars.com/article/1260,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.666077,2026-04-14T16:00:35.666078,2026-04-14T16:00:35.666079,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,infowars.com
1262,bbc.com,bias,https://bbc.com/article/1261,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.666109,2026-04-14T16:00:35.666110,2026-04-14T16:00:35.666111,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
1263,nytimes.com,rumor,https://nytimes.com/article/1262,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.666143,2026-04-14T16:00:35.666144,2026-04-14T16:00:35.666145,News report on ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,nytimes.com
1264,cnn.com,rumor,https://cnn.com/article/1263,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.666176,2026-04-14T16:00:35.666177,2026-04-14T16:00:35.666178,Update about current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,cnn.com
1265,foxnews.com,bias,https://foxnews.com/article/1264,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.666209,2026-04-14T16:00:35.666210,2026-04-14T16:00:35.666210,Report indicates clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
1266,theguardian.com,satire,https://theguardian.com/article/1265,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.666241,2026-04-14T16:00:35.666242,2026-04-14T16:00:35.666242,News report on current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,theguardian.com
1267,express.co.uk,clickbait,https://express.co.uk/article/1266,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.666273,2026-04-14T16:00:35.666274,2026-04-14T16:00:35.666275,News report on recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,express.co.uk
1268,breitbart.com,bias,https://breitbart.com/article/1267,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.666306,2026-04-14T16:00:35.666307,2026-04-14T16:00:35.666307,Study shows clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,breitbart.com
1269,barenakedislam.com,bias,https://barenakedislam.com/article/1268,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.666339,2026-04-14T16:00:35.666340,2026-04-14T16:00:35.666341,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,barenakedislam.com
1270,theguardian.com,reliable,https://theguardian.com/article/1269,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.666372,2026-04-14T16:00:35.666373,2026-04-14T16:00:35.666375,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
1271,snopes.com,rumor,https://snopes.com/article/1270,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.666406,2026-04-14T16:00:35.666406,2026-04-14T16:00:35.666407,Update about current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,snopes.com
1272,infowars.com,unreliable,https://infowars.com/article/1271,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.666438,2026-04-14T16:00:35.666438,2026-04-14T16:00:35.666439,Update about recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,infowars.com
1273,theguardian.com,hate,https://theguardian.com/article/1272,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.666471,2026-04-14T16:00:35.666472,2026-04-14T16:00:35.666473,News report on ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,theguardian.com
1274,nytimes.com,conspiracy,https://nytimes.com/article/1273,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.666504,2026-04-14T16:00:35.666505,2026-04-14T16:00:35.666506,Secret documents reveal government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,nytimes.com
1275,cnn.com,reliable,https://cnn.com/article/1274,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.666536,2026-04-14T16:00:35.666537,2026-04-14T16:00:35.666538,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,cnn.com
1276,snopes.com,hate,https://snopes.com/article/1275,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.666568,2026-04-14T16:00:35.666569,2026-04-14T16:00:35.666570,News report on ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,snopes.com
